Attributes,High,High,High,Low,Low,Low,Open,Open,Open,Close,Close,Close,Volume,Volume,Volume,Adj Close,Adj Close,Adj Close
Symbols,AAPL,MSFT,^GSPC,AAPL,MSFT,^GSPC,AAPL,MSFT,^GSPC,AAPL,MSFT,^GSPC,AAPL,MSFT,^GSPC,AAPL,MSFT,^GSPC
Date,,,,,,,,,,,,,,,,,,
2018-02-16,174.82000732421875,93.5,2754.419921875,171.77000427246094,91.80000305175781,2725.110107421875,172.36000061035156,92.44999694824219,2727.139892578125,172.42999267578125,92.0,2732.219970703125,40176100.0,30596900.0,3637460000.0,168.5518035888672,89.8400650024414,2732.219970703125
2018-02-20,174.25999450683594,93.05999755859375,2737.60009765625,171.4199981689453,91.01000213623047,2706.760009765625,172.0500030517578,91.4800033569336,2722.989990234375,171.85000610351562,92.72000122070312,2716.260009765625,33930500.0,30911700.0,3627610000.0,167.98484802246094,90.54315948486328,2716.260009765625
2018-02-21,174.1199951171875,93.36000061035156,2747.75,171.00999450683594,91.48999786376953,2701.2900390625,172.8300018310547,92.9800033569336,2720.530029296875,171.07000732421875,91.48999786376953,2701.330078125,37471600.0,26922500.0,3779400000.0,167.222412109375,89.34203338623047,2701.330078125
2018-02-22,173.9499969482422,92.7300033569336,2731.260009765625,171.7100067138672,91.36000061035156,2697.77001953125,171.8000030517578,92.05000305175781,2710.419921875,172.5,91.7300033569336,2703.9599609375,30991900.0,24392800.0,3701270000.0,168.62022399902344,89.57640838623047,2703.9599609375
2018-02-23,175.64999389648438,94.06999969482422,2747.760009765625,173.5399932861328,92.36000061035156,2713.739990234375,173.6699981689453,93.5999984741211,2715.800048828125,175.5,94.05999755859375,2747.300048828125,33812400.0,26329200.0,3189190000.0,171.552734375,91.85169982910156,2747.300048828125
2018-02-26,179.38999938964844,95.44999694824219,2780.639892578125,176.2100067138672,94.25,2753.780029296875,176.35000610351562,94.4000015258789,2757.3701171875,178.97000122070312,95.41999816894531,2779.60009765625,38162200.0,30199800.0,3424650000.0,174.9447021484375,93.17977142333984,2779.60009765625
2018-02-27,180.47999572753906,95.83999633789062,2789.14990234375,178.16000366210938,94.19999694824219,2744.219970703125,179.10000610351562,95.73999786376953,2780.449951171875,178.38999938964844,94.19999694824219,2744.280029296875,38928100.0,25869100.0,3745080000.0,174.37774658203125,91.9884033203125,2744.280029296875
2018-02-28,180.6199951171875,95.70999908447266,2761.52001953125,178.0500030517578,93.62999725341797,2713.5400390625,179.25999450683594,94.83999633789062,2753.780029296875,178.1199951171875,93.7699966430664,2713.830078125,37782100.0,31167300.0,4230660000.0,174.11383056640625,91.56851959228516,2713.830078125
2018-03-01,179.77999877929688,94.56999969482422,2730.889892578125,172.66000366210938,91.83999633789062,2659.64990234375,178.5399932861328,93.98999786376953,2715.219970703125,175.0,92.8499984741211,2677.669921875,48802000.0,37135600.0,4503970000.0,171.06399536132812,90.67011260986328,2677.669921875
2018-03-02,176.3000030517578,93.1500015258789,2696.25,172.4499969482422,90.86000061035156,2647.320068359375,172.8000030517578,91.58000183105469,2658.889892578125,176.2100067138672,93.05000305175781,2691.25,38454000.0,32830400.0,3882450000.0,172.2467803955078,90.86541748046875,2691.25
2018-03-05,177.74000549316406,94.2699966430664,2728.090087890625,174.52000427246094,92.26000213623047,2675.75,175.2100067138672,92.33999633789062,2681.06005859375,176.82000732421875,93.63999938964844,2720.93994140625,28401400.0,23901600.0,3710810000.0,172.84307861328125,91.4415512084961,2720.93994140625
2018-03-06,178.25,94.48999786376953,2732.080078125,176.1300048828125,92.94000244140625,2711.260009765625,177.91000366210938,94.33999633789062,2730.179931640625,176.6699981689453,93.31999969482422,2728.1201171875,23788500.0,22175800.0,3370690000.0,172.69644165039062,91.12908172607422,2728.1201171875
2018-03-07,175.85000610351562,93.94000244140625,2730.60009765625,174.27000427246094,92.43000030517578,2701.739990234375,174.94000244140625,93.16000366210938,2710.179931640625,175.02999877929688,93.86000061035156,2726.800048828125,31703500.0,26716100.0,3393270000.0,171.0933380126953,91.65640258789062,2726.800048828125
2018-03-08,177.1199951171875,95.0999984741211,2740.449951171875,175.07000732421875,93.7699966430664,2722.64990234375,175.47999572753906,94.2699966430664,2732.75,176.94000244140625,94.43000030517578,2738.969970703125,23774100.0,25887800.0,3212320000.0,172.9603729248047,92.2130126953125,2738.969970703125
2018-03-09,180.0,96.54000091552734,2786.570068359375,177.38999938964844,95.0,2751.5400390625,177.9600067138672,95.29000091552734,2752.909912109375,179.97999572753906,96.54000091552734,2786.570068359375,32185200.0,36937300.0,3364100000.0,175.93199157714844,94.27347564697266,2786.570068359375
2018-03-12,182.38999938964844,97.20999908447266,2796.97998046875,180.2100067138672,96.04000091552734,2779.260009765625,180.2899932861328,96.5,2790.5400390625,181.72000122070312,96.7699966430664,2783.02001953125,32207100.0,26073700.0,3185020000.0,177.63284301757812,94.49807739257812,2783.02001953125
2018-03-13,183.5,97.23999786376953,2801.89990234375,179.24000549316406,93.97000122070312,2758.679931640625,182.58999633789062,97.0,2792.31005859375,179.97000122070312,94.41000366210938,2765.31005859375,31693500.0,35387800.0,3301650000.0,175.92221069335938,92.19348907470703,2765.31005859375
2018-03-14,180.52000427246094,95.41000366210938,2777.110107421875,177.80999755859375,93.5,2744.3798828125,180.32000732421875,95.12000274658203,2774.06005859375,178.44000244140625,93.8499984741211,2749.47998046875,29368400.0,32132000.0,3391360000.0,174.42662048339844,91.6466293334961,2749.47998046875
2018-03-15,180.24000549316406,94.58000183105469,2763.030029296875,178.07000732421875,92.83000183105469,2741.469970703125,178.5,93.52999877929688,2754.27001953125,178.64999389648438,94.18000030517578,2747.330078125,22743800.0,27611000.0,3500330000.0,174.6318817138672,91.9688949584961,2747.330078125
2018-03-16,179.1199951171875,95.37999725341797,2761.85009765625,177.6199951171875,93.91999816894531,2749.969970703125,178.64999389648438,94.68000030517578,2750.570068359375,178.02000427246094,94.5999984741211,2752.010009765625,39404700.0,49081300.0,5372340000.0,174.01608276367188,92.37902069091797,2752.010009765625
2018-03-19,177.47000122070312,93.9000015258789,2741.3798828125,173.66000366210938,92.11000061035156,2694.590087890625,177.32000732421875,93.73999786376953,2741.3798828125,175.3000030517578,92.88999938964844,2712.919921875,33446800.0,33344100.0,3302130000.0,171.35723876953125,90.70917510986328,2712.919921875
2018-03-20,176.8000030517578,93.7699966430664,2724.219970703125,174.94000244140625,93.0,2710.050048828125,175.24000549316406,93.05000305175781,2715.050048828125,175.24000549316406,93.12999725341797,2716.93994140625,19649400.0,23075200.0,3261030000.0,171.29861450195312,90.94354248046875,2716.93994140625
2018-03-21,175.08999633789062,94.05000305175781,2739.139892578125,171.25999450683594,92.20999908447266,2709.7900390625,175.0399932861328,92.93000030517578,2714.989990234375,171.27000427246094,92.4800033569336,2711.929931640625,37054900.0,24457100.0,3415510000.0,167.4178924560547,90.30879974365234,2711.929931640625
2018-03-22,172.67999267578125,91.75,2695.679931640625,168.60000610351562,89.66000366210938,2641.590087890625,170.0,91.2699966430664,2691.360107421875,168.85000610351562,89.79000091552734,2643.68994140625,41490800.0,38604700.0,3739800000.0,165.0523223876953,87.68194580078125,2643.68994140625
2018-03-23,169.9199981689453,90.45999908447266,2657.669921875,164.94000244140625,87.08000183105469,2585.889892578125,168.38999938964844,89.5,2646.7099609375,164.94000244140625,87.18000030517578,2588.260009765625,41028800.0,44068900.0,3815080000.0,161.2302703857422,85.13322448730469,2588.260009765625
2018-03-26,173.10000610351562,94.0,2661.360107421875,166.44000244140625,90.4000015258789,2601.81005859375,168.07000732421875,90.61000061035156,2619.35009765625,172.77000427246094,93.77999877929688,2658.550048828125,37541200.0,56396800.0,3511100000.0,168.8841552734375,91.5782699584961,2658.550048828125
2018-03-27,175.14999389648438,95.13999938964844,2674.780029296875,166.9199981689453,88.51000213623047,2596.1201171875,173.67999267578125,94.94000244140625,2667.570068359375,168.33999633789062,89.47000122070312,2612.6201171875,40922600.0,56569000.0,3706350000.0,164.55380249023438,87.36946868896484,2612.6201171875
2018-03-28,170.02000427246094,91.2300033569336,2632.64990234375,165.19000244140625,88.87000274658203,2593.06005859375,167.25,89.81999969482422,2611.300048828125,166.47999572753906,89.38999938964844,2605.0,41668500.0,52501100.0,3864500000.0,162.73562622070312,87.29134368896484,2605.0
2018-03-29,171.75,92.29000091552734,2659.070068359375,166.89999389648438,88.4000015258789,2609.719970703125,167.80999755859375,90.18000030517578,2614.409912109375,167.77999877929688,91.2699966430664,2640.8701171875,38398500.0,45867500.0,3565990000.0,164.00637817382812,89.12718963623047,2640.8701171875
2018-04-02,168.94000244140625,90.87999725341797,2638.300048828125,164.47000122070312,87.51000213623047,2553.800048828125,166.63999938964844,90.47000122070312,2633.449951171875,166.67999267578125,88.5199966430664,2581.8798828125,37586800.0,48515400.0,3598520000.0,162.93112182617188,86.44175720214844,2581.8798828125
2018-04-03,168.75,90.05000305175781,2619.139892578125,164.8800048828125,87.88999938964844,2575.489990234375,167.63999938964844,89.58000183105469,2592.169921875,168.38999938964844,89.70999908447266,2614.449951171875,30278000.0,37213800.0,3392810000.0,164.60267639160156,87.60382080078125,2614.449951171875
2018-04-04,172.00999450683594,92.76000213623047,2649.860107421875,164.77000427246094,87.7300033569336,2573.610107421875,164.8800048828125,87.8499984741211,2584.0400390625,171.61000061035156,92.33000183105469,2644.68994140625,34605500.0,35560000.0,3350340000.0,167.750244140625,90.16232299804688,2644.68994140625
2018-04-05,174.22999572753906,93.06999969482422,2672.080078125,172.0800018310547,91.4000015258789,2649.580078125,172.5800018310547,92.44000244140625,2657.360107421875,172.8000030517578,92.37999725341797,2662.840087890625,26933200.0,29771900.0,3178970000.0,168.91348266601562,90.21114349365234,2662.840087890625
2018-04-06,172.47999572753906,92.45999908447266,2656.8798828125,168.1999969482422,89.4800033569336,2586.27001953125,170.97000122070312,91.48999786376953,2645.820068359375,168.3800048828125,90.2300033569336,2604.469970703125,35005300.0,38026000.0,3299700000.0,164.59291076660156,88.11162567138672,2604.469970703125
2018-04-09,173.08999633789062,93.16999816894531,2653.550048828125,169.85000610351562,90.62000274658203,2610.7900390625,169.8800048828125,91.04000091552734,2617.179931640625,170.0500030517578,90.7699966430664,2613.159912109375,29017700.0,31533900.0,3062960000.0,166.225341796875,88.6389389038086,2613.159912109375
2018-04-10,174.0,93.27999877929688,2665.449951171875,171.52999877929688,91.63999938964844,2635.780029296875,173.0,92.38999938964844,2638.409912109375,173.25,92.87999725341797,2656.8701171875,28408600.0,26812000.0,3543930000.0,169.35337829589844,90.69939422607422,2656.8701171875
2018-04-11,173.9199981689453,93.29000091552734,2661.429931640625,171.6999969482422,91.4800033569336,2639.25,172.22999572753906,92.01000213623047,2643.889892578125,172.44000244140625,91.86000061035156,2642.18994140625,22431600.0,24872100.0,3020760000.0,168.5615692138672,89.70336151123047,2642.18994140625
2018-04-12,175.0,94.16000366210938,2674.719970703125,173.0399932861328,92.43000030517578,2653.830078125,173.41000366210938,92.43000030517578,2653.830078125,174.13999938964844,93.58000183105469,2663.989990234375,22889300.0,26758900.0,3021320000.0,170.22335815429688,91.38297271728516,2663.989990234375
2018-04-13,175.83999633789062,94.18000030517578,2680.260009765625,173.85000610351562,92.44000244140625,2645.050048828125,174.77999877929688,94.05000305175781,2676.89990234375,174.72999572753906,93.08000183105469,2656.300048828125,25124300.0,23346100.0,2960910000.0,170.800048828125,90.89471435546875,2656.300048828125
2018-04-16,176.19000244140625,94.66000366210938,2686.489990234375,174.8300018310547,93.41999816894531,2665.159912109375,175.02999877929688,94.06999969482422,2670.10009765625,175.82000732421875,94.16999816894531,2677.840087890625,21578400.0,20288100.0,3019700000.0,171.86558532714844,91.9591064453125,2677.840087890625
2018-04-17,178.94000244140625,96.54000091552734,2713.340087890625,176.41000366210938,94.87999725341797,2692.050048828125,176.49000549316406,95.0,2692.739990234375,178.24000549316406,96.06999969482422,2706.389892578125,26605400.0,26771000.0,3234360000.0,174.2311248779297,93.81451416015625,2706.389892578125
2018-04-18,178.82000732421875,96.72000122070312,2717.489990234375,176.8800048828125,95.5199966430664,2703.6298828125,177.80999755859375,96.22000122070312,2710.110107421875,177.83999633789062,96.44000244140625,2708.639892578125,20754500.0,21043300.0,3383410000.0,173.8401336669922,94.17582702636719,2708.639892578125
2018-04-19,175.38999938964844,97.06999969482422,2702.840087890625,172.66000366210938,95.33999633789062,2681.89990234375,173.75999450683594,96.44000244140625,2701.159912109375,172.8000030517578,96.11000061035156,2693.1298828125,34808800.0,23552500.0,3349370000.0,168.91348266601562,93.85357666015625,2693.1298828125
2018-04-20,171.22000122070312,96.11000061035156,2693.93994140625,165.42999267578125,94.05000305175781,2660.610107421875,170.60000610351562,95.91000366210938,2692.56005859375,165.72000122070312,95.0,2670.139892578125,65491100.0,31154400.0,3388590000.0,161.99270629882812,92.7696304321289,2670.139892578125
2018-04-23,166.9199981689453,96.29000091552734,2682.860107421875,164.08999633789062,94.62999725341797,2657.989990234375,166.8300018310547,95.73999786376953,2675.39990234375,165.24000549316406,95.3499984741211,2670.2900390625,36515500.0,22331800.0,3017480000.0,161.5235137939453,93.11141204833984,2670.2900390625
2018-04-24,166.3300018310547,96.47000122070312,2683.550048828125,161.22000122070312,92.41000366210938,2617.320068359375,165.6699981689453,96.23999786376953,2680.800048828125,162.94000244140625,93.12000274658203,2634.56005859375,33692000.0,34524800.0,3706740000.0,159.27525329589844,90.93376922607422,2634.56005859375
2018-04-25,165.4199981689453,93.30000305175781,2645.300048828125,162.41000366210938,90.27999877929688,2612.669921875,162.6199951171875,93.30000305175781,2634.919921875,163.64999389648438,92.30999755859375,2639.39990234375,28382100.0,33729300.0,3499440000.0,159.96926879882812,90.1427993774414,2639.39990234375
2018-04-26,165.72999572753906,95.1500015258789,2676.47998046875,163.3699951171875,93.0999984741211,2647.159912109375,164.1199951171875,93.55000305175781,2651.64990234375,164.22000122070312,94.26000213623047,2666.93994140625,27963000.0,42529000.0,3665720000.0,160.52647399902344,92.04701232910156,2666.93994140625
2018-04-27,164.3300018310547,97.9000015258789,2677.35009765625,160.6300048828125,93.91000366210938,2659.010009765625,164.0,97.5999984741211,2675.469970703125,162.32000732421875,95.81999969482422,2669.909912109375,35655800.0,48272800.0,3219030000.0,158.66920471191406,93.57038116455078,2669.909912109375
2018-04-30,167.25999450683594,96.4000015258789,2682.8701171875,161.83999633789062,93.1500015258789,2648.0400390625,162.1300048828125,96.33000183105469,2682.510009765625,165.25999450683594,93.5199966430664,2648.050048828125,42427400.0,41523600.0,3734530000.0,161.5430450439453,91.32437133789062,2648.050048828125
2018-05-01,169.1999969482422,95.29000091552734,2655.27001953125,165.27000427246094,92.79000091552734,2625.409912109375,166.41000366210938,93.20999908447266,2642.9599609375,169.10000610351562,95.0,2654.800048828125,53569400.0,31408900.0,3559850000.0,165.29669189453125,92.7696304321289,2654.800048828125
2018-05-02,177.75,95.16999816894531,2660.8701171875,173.8000030517578,93.19000244140625,2631.699951171875,175.22999572753906,94.98999786376953,2654.239990234375,176.57000732421875,93.51000213623047,2635.669921875,66539400.0,27471000.0,4010770000.0,172.5986785888672,91.31462097167969,2635.669921875
2018-05-03,177.5,94.93000030517578,2637.139892578125,174.44000244140625,92.44999694824219,2594.6201171875,175.8800048828125,92.95999908447266,2628.080078125,176.88999938964844,94.06999969482422,2629.72998046875,34068200.0,31142500.0,3851470000.0,172.91148376464844,91.8614730834961,2629.72998046875
2018-05-04,184.25,95.37000274658203,2670.929931640625,178.1699981689453,92.91999816894531,2615.320068359375,178.25,93.31999969482422,2621.449951171875,183.8300018310547,95.16000366210938,2663.419921875,56201300.0,22531300.0,3327220000.0,179.69541931152344,92.92587280273438,2663.419921875
2018-05-07,187.6699981689453,96.70999908447266,2683.35009765625,184.75,95.0999984741211,2664.699951171875,185.17999267578125,95.16999816894531,2680.340087890625,185.16000366210938,96.22000122070312,2672.6298828125,42451400.0,24242000.0,3237960000.0,180.99546813964844,93.96099090576172,2672.6298828125
2018-05-08,186.22000122070312,96.16000366210938,2676.340087890625,183.6699981689453,95.05999755859375,2655.199951171875,184.99000549316406,95.8499984741211,2670.260009765625,186.0500030517578,95.80999755859375,2671.919921875,28402800.0,23484600.0,3717570000.0,181.86546325683594,93.56061553955078,2671.919921875
2018-05-09,187.39999389648438,96.97000122070312,2701.27001953125,185.22000122070312,95.05000305175781,2674.139892578125,186.5500030517578,96.01000213623047,2678.1201171875,187.36000061035156,96.94000244140625,2697.7900390625,23211200.0,27327400.0,3909500000.0,183.14599609375,94.66410064697266,2697.7900390625
2018-05-10,190.3699951171875,97.94999694824219,2726.110107421875,187.64999389648438,97.05000305175781,2704.5400390625,187.74000549316406,97.45999908447266,2705.02001953125,190.0399932861328,97.91000366210938,2723.070068359375,27989300.0,22388100.0,3333050000.0,185.76571655273438,95.61131286621094,2723.070068359375
2018-05-11,190.05999755859375,97.87000274658203,2732.860107421875,187.4499969482422,97.04000091552734,2717.449951171875,189.49000549316406,97.80000305175781,2722.699951171875,188.58999633789062,97.69999694824219,2727.719970703125,26212200.0,16778300.0,2862700000.0,185.0592041015625,95.40625,2727.719970703125
2018-05-14,189.52999877929688,98.69000244140625,2742.10009765625,187.86000061035156,97.30999755859375,2725.469970703125,189.00999450683594,97.91999816894531,2738.469970703125,188.14999389648438,98.02999877929688,2730.1298828125,20778800.0,19454100.0,2972660000.0,184.62744140625,95.7284927368164,2730.1298828125
2018-05-15,187.07000732421875,97.8499984741211,2718.590087890625,185.10000610351562,96.33999633789062,2701.909912109375,186.77999877929688,97.23999786376953,2718.590087890625,186.44000244140625,97.31999969482422,2711.449951171875,23695200.0,24594000.0,3290680000.0,182.949462890625,95.03516387939453,2711.449951171875
2018-05-16,188.4600067138672,97.4000015258789,2727.760009765625,186.0,96.62000274658203,2712.169921875,186.07000732421875,97.36000061035156,2712.6201171875,188.17999267578125,97.1500015258789,2722.4599609375,19183100.0,17384700.0,3202670000.0,184.6568603515625,95.28034973144531,2722.4599609375
2018-05-17,188.91000366210938,97.54000091552734,2731.9599609375,186.36000061035156,95.83000183105469,2711.360107421875,188.0,96.76000213623047,2719.7099609375,186.99000549316406,96.18000030517578,2720.1298828125,17294000.0,17246700.0,3475400000.0,183.48916625976562,94.32901763916016,2720.1298828125
2018-05-18,187.80999755859375,96.93000030517578,2719.5,186.1300048828125,96.01000213623047,2709.179931640625,187.19000244140625,96.01000213623047,2717.35009765625,186.30999755859375,96.36000061035156,2712.969970703125,18297700.0,17865800.0,3368690000.0,182.82188415527344,94.50556945800781,2712.969970703125
2018-05-21,189.27000427246094,98.01000213623047,2739.18994140625,186.91000366210938,96.80000305175781,2725.699951171875,188.0,97.0,2735.389892578125,187.6300048828125,97.5999984741211,2733.010009765625,18400800.0,19422500.0,3019890000.0,184.11717224121094,95.72169494628906,2733.010009765625
2018-05-22,188.8800048828125,98.16999816894531,2742.239990234375,186.77999877929688,97.19999694824219,2721.8798828125,188.3800048828125,97.68000030517578,2738.340087890625,187.16000366210938,97.5,2724.43994140625,15240700.0,15441200.0,3366310000.0,183.65597534179688,95.62362670898438,2724.43994140625
2018-05-23,188.5,98.7300033569336,2733.330078125,185.75999450683594,96.31999969482422,2709.5400390625,186.35000610351562,96.70999908447266,2713.97998046875,188.36000061035156,98.66000366210938,2733.2900390625,20058400.0,21251200.0,3326290000.0,184.83352661132812,96.76129150390625,2733.2900390625
2018-05-24,188.83999633789062,98.94000244140625,2731.969970703125,186.2100067138672,96.80999755859375,2707.3798828125,188.77000427246094,98.7300033569336,2730.93994140625,188.14999389648438,98.30999755859375,2727.760009765625,23234000.0,26649300.0,3256030000.0,184.62744140625,96.41802978515625,2727.760009765625
2018-05-25,189.64999389648438,98.9800033569336,2727.360107421875,187.64999389648438,97.86000061035156,2714.989990234375,188.22999572753906,98.30000305175781,2723.60009765625,188.5800018310547,98.36000061035156,2721.330078125,17461000.0,18363900.0,2995260000.0,185.0493927001953,96.46707153320312,2721.330078125
2018-05-29,188.75,98.87999725341797,2710.669921875,186.8699951171875,97.2300033569336,2676.81005859375,187.60000610351562,97.83999633789062,2705.110107421875,187.89999389648438,98.01000213623047,2689.860107421875,22514100.0,28671000.0,3736890000.0,184.38211059570312,96.1238021850586,2689.860107421875
2018-05-30,188.0,99.25,2729.340087890625,186.77999877929688,97.91000366210938,2702.429931640625,187.72000122070312,98.30999755859375,2702.429931640625,187.5,98.94999694824219,2724.010009765625,18690500.0,22158500.0,3561050000.0,183.98960876464844,97.04571533203125,2724.010009765625
2018-05-31,188.22999572753906,99.98999786376953,2722.5,186.13999938964844,98.61000061035156,2700.679931640625,187.22000122070312,99.29000091552734,2720.97998046875,186.8699951171875,98.83999633789062,2705.27001953125,27482800.0,34140900.0,4235370000.0,183.37139892578125,96.93782806396484,2705.27001953125
2018-06-01,190.25999450683594,100.86000061035156,2736.929931640625,187.75,99.16999816894531,2718.699951171875,187.99000549316406,99.27999877929688,2718.699951171875,190.24000549316406,100.79000091552734,2734.6201171875,23442500.0,28655600.0,3684130000.0,186.67831420898438,98.85031127929688,2734.6201171875
2018-06-04,193.4199981689453,101.86000061035156,2749.159912109375,191.35000610351562,100.8499984741211,2740.5400390625,191.63999938964844,101.26000213623047,2741.669921875,191.8300018310547,101.66999816894531,2746.8701171875,26266200.0,27281600.0,3376510000.0,188.2385711669922,99.71337127685547,2746.8701171875
2018-06-05,193.94000244140625,102.33000183105469,2752.610107421875,192.36000061035156,101.52999877929688,2739.510009765625,193.07000732421875,102.0,2748.4599609375,193.30999755859375,102.19000244140625,2748.800048828125,21566000.0,23514400.0,3517790000.0,189.69082641601562,100.2233657836914,2748.800048828125
2018-06-06,194.0800018310547,102.5999984741211,2772.389892578125,191.9199981689453,101.9000015258789,2748.4599609375,193.6300048828125,102.4800033569336,2753.25,193.97999572753906,102.48999786376953,2772.35009765625,20933600.0,21122900.0,3651640000.0,190.34829711914062,100.51758575439453,2772.35009765625
2018-06-07,194.1999969482422,102.69000244140625,2779.89990234375,192.33999633789062,100.37999725341797,2760.159912109375,194.13999938964844,102.6500015258789,2774.840087890625,193.4600067138672,100.87999725341797,2770.3701171875,21347200.0,28232200.0,3711330000.0,189.83802795410156,98.93856811523438,2770.3701171875
2018-06-08,192.0,101.94999694824219,2779.389892578125,189.77000427246094,100.54000091552734,2763.590087890625,191.1699981689453,101.08999633789062,2765.840087890625,191.6999969482422,101.62999725341797,2779.030029296875,26656800.0,22165100.0,3123210000.0,188.1109619140625,99.67414093017578,2779.030029296875
2018-06-11,191.97000122070312,101.58999633789062,2790.2099609375,190.2100067138672,100.66999816894531,2780.169921875,191.35000610351562,101.01000213623047,2780.179931640625,191.22999572753906,101.05000305175781,2782.0,18308500.0,23490900.0,3232330000.0,187.6497802734375,99.10530090332031,2782.0
2018-06-12,192.61000061035156,101.44999694824219,2789.800048828125,191.14999389648438,100.75,2778.780029296875,191.38999938964844,101.0999984741211,2785.60009765625,192.27999877929688,101.30999755859375,2786.85009765625,16911100.0,18325200.0,3401010000.0,188.6800994873047,99.36029815673828,2786.85009765625
2018-06-13,192.8800048828125,102.01000213623047,2791.469970703125,190.44000244140625,100.55999755859375,2774.64990234375,192.4199981689453,101.72000122070312,2787.93994140625,190.6999969482422,100.8499984741211,2775.6298828125,21638400.0,29492900.0,3779230000.0,187.1296844482422,98.90914916992188,2775.6298828125
2018-06-14,191.57000732421875,102.02999877929688,2789.06005859375,190.22000122070312,101.0,2776.52001953125,191.5500030517578,101.6500015258789,2783.2099609375,190.8000030517578,101.41999816894531,2782.489990234375,21610100.0,25691800.0,3526890000.0,187.22784423828125,99.46817779541016,2782.489990234375
2018-06-15,190.16000366210938,101.52999877929688,2782.81005859375,188.25999450683594,100.06999969482422,2761.72998046875,190.02999877929688,101.51000213623047,2777.780029296875,188.83999633789062,100.12999725341797,2779.659912109375,61719200.0,65738600.0,5428790000.0,185.30450439453125,98.2030029296875,2779.659912109375
2018-06-18,189.22000122070312,101.11000061035156,2774.989990234375,187.1999969482422,99.41999816894531,2757.1201171875,187.8800048828125,100.01000213623047,2765.7900390625,188.74000549316406,100.86000061035156,2773.75,18484900.0,23586000.0,3287150000.0,185.20639038085938,98.91896057128906,2773.75
2018-06-19,186.3300018310547,101.0,2765.050048828125,183.4499969482422,99.5,2743.18994140625,185.13999938964844,99.6500015258789,2752.010009765625,185.69000244140625,100.86000061035156,2762.590087890625,33578500.0,28653100.0,3661470000.0,182.21348571777344,98.91896057128906,2762.590087890625
2018-06-20,187.1999969482422,102.5199966430664,2774.860107421875,185.72999572753906,101.12000274658203,2763.909912109375,186.35000610351562,101.37000274658203,2769.72998046875,186.5,101.87000274658203,2767.320068359375,20628700.0,26180800.0,3327600000.0,183.00833129882812,99.9095230102539,2767.320068359375
2018-06-21,188.35000610351562,102.45999908447266,2769.280029296875,184.94000244140625,100.87999725341797,2744.389892578125,187.25,102.08000183105469,2769.280029296875,185.4600067138672,101.13999938964844,2749.760009765625,25711900.0,23198200.0,3300060000.0,181.98780822753906,99.19357299804688,2749.760009765625
2018-06-22,186.14999389648438,100.7699966430664,2764.169921875,184.6999969482422,99.62999725341797,2752.679931640625,186.1199951171875,100.41000366210938,2760.7900390625,184.9199981689453,100.41000366210938,2754.8798828125,27200400.0,38923100.0,5450550000.0,181.45790100097656,98.47763061523438,2754.8798828125
2018-06-25,184.9199981689453,100.11000061035156,2742.93994140625,180.72999572753906,97.30000305175781,2698.669921875,183.39999389648438,100.0,2742.93994140625,182.1699981689453,98.38999938964844,2717.070068359375,31663100.0,35433300.0,3655080000.0,178.75938415527344,96.49649047851562,2717.070068359375
2018-06-26,186.52999877929688,100.08000183105469,2732.909912109375,182.5399932861328,98.75,2715.60009765625,182.99000549316406,98.81999969482422,2722.1201171875,184.42999267578125,99.08000183105469,2723.06005859375,24569200.0,26897200.0,3555090000.0,180.9770965576172,97.17322540283203,2723.06005859375
2018-06-27,187.27999877929688,100.0199966430664,2746.090087890625,184.02999877929688,97.4000015258789,2699.3798828125,185.22999572753906,99.58000183105469,2728.449951171875,184.16000366210938,97.54000091552734,2699.6298828125,25285300.0,31298400.0,3776090000.0,180.712158203125,95.66284942626953,2699.6298828125
2018-06-28,186.2100067138672,99.11000061035156,2724.340087890625,183.8000030517578,97.26000213623047,2691.989990234375,184.10000610351562,97.37999725341797,2698.68994140625,185.5,98.62999725341797,2716.31005859375,17365200.0,26650700.0,3428140000.0,182.02703857421875,96.73187255859375,2716.31005859375
2018-06-29,187.19000244140625,99.91000366210938,2743.260009765625,182.91000366210938,98.33000183105469,2718.030029296875,186.2899932861328,98.93000030517578,2727.1298828125,185.11000061035156,98.61000061035156,2718.3701171875,22737700.0,28053200.0,3565620000.0,181.6443634033203,96.7122573852539,2718.3701171875
2018-07-02,187.3000030517578,100.05999755859375,2727.260009765625,183.4199981689453,98.0,2698.949951171875,183.82000732421875,98.0999984741211,2704.949951171875,187.17999267578125,100.01000213623047,2726.7099609375,17731300.0,19564500.0,3073650000.0,183.6755828857422,98.08531188964844,2726.7099609375
2018-07-03,187.9499969482422,100.62999725341797,2736.580078125,183.5399932861328,98.94000244140625,2711.159912109375,187.7899932861328,100.4800033569336,2733.27001953125,183.9199981689453,99.05000305175781,2713.219970703125,13954800.0,14670300.0,1911470000.0,180.4766387939453,97.143798828125,2713.219970703125
2018-07-05,186.41000366210938,99.91999816894531,2737.830078125,184.27999877929688,99.02999877929688,2716.02001953125,185.25999450683594,99.5,2724.18994140625,185.39999389648438,99.76000213623047,2736.610107421875,16604200.0,18977400.0,2953420000.0,181.92892456054688,97.84012603759766,2736.610107421875
